Nanoseconds,mV_V
196371193759,-0.00199117
196379191209,-0.00326149
196395255691,-0.00166334
196403209704,-0.00312645
196411208456,-0.00183843
196419212416,-0.00330899
196427214970,-0.00193808
196435207420,-0.00332762
196443201485,-0.0017304
196451201174,-0.0032112
196459202426,-0.0019446
196467208365,-0.00297278
196475206023,-0.00186358
196483201442,-0.00306405
196491206027,-0.00205263
196499216342,-0.00298582
196507209833,-0.00209734
196515209314,-0.0030715
196523208743,-0.00205915
196531210724,-0.00292901
196539210101,-0.00219699
196547213124,-0.00284892
196555212345,-0.00212993
196563211617,-0.00271387
196571214744,-0.00235438
196579215267,-0.00296719
196587216623,-0.0022836
196595215583,-0.00288337
196603215585,-0.00244658
196611217358,-0.00249501
196619219808,-0.00237022
196627221268,-0.00301655
196635222260,-0.00234041
196643221376,-0.00273529
196651223878,-0.0024261
196659235651,-0.00279583
196667231121,-0.00233669
196675228832,-0.00266545
196691233210,-0.00249874
196699233369,-0.00277627
196707231235,-0.0023488
196715235925,-0.0028871
196723234260,-0.00233576
196731270459,-0.00268128
196739244993,-0.00242516
196747240307,-0.00266638
196755247601,-0.00233576
196763238436,-0.00263844
196771242813,-0.00212993
196779241461,-0.00266079
196787239483,-0.00215042
196795241985,-0.00257976
196803242091,-0.00233762
196811243500,-0.00268314
196819246887,-0.00261609
196827246993,-0.0025034
196835246422,-0.00247546
196843245330,-0.00272132
196851250540,-0.00241306
196859249501,-0.0022212
196867249971,-0.00272878
196875251327,-0.00235345
196883250600,-0.00264216
196891252165,-0.00230782
196899252791,-0.00269245
196907255137,-0.0019297
196915255399,-0.00319164
196923255193,-0.0023488
196931268424,-0.0031013
196939261759,-0.00181887
196947262594,-0.00306219
196955261711,-0.00150781
196963258848,-0.00302028
196971271663,-0.00199303
196979265988,-0.00346452
196987264687,-0.00180397
196995265835,-0.00340398
197011265839,-0.00179373
197019269122,-0.00315811
197027269697,-0.00169221
197035269959,-0.00336673
197043268972,-0.00189897
197051271161,-0.00326149
197059271475,-0.00181515
197067273925,-0.00324845
197075273875,-0.00183098
197083274346,-0.0031963
197091277421,-0.00182632
197099278152,-0.00318978
197107284039,-0.00184402
197115282374,-0.00315811
197123279772,-0.00188779
197131284930,-0.00314135
197139284724,-0.00202097
197147283632,-0.00306126
197155284728,-0.00196975
197163285563,-0.00306405
197171293690,-0.00209175
197179299473,-0.00287127
197187290881,-0.00211131
197195289529,-0.00287499
197203301353,-0.00224449
197211325001,-0.00275392
197219319274,-0.00236835
197227306828,-0.00289921
197235314746,-0.00229571
197243295061,-0.00289362
197251618548,-0.00230968
197259322512,-0.00276603
197267306681,-0.00220817
197275303089,-0.00243634
197283300331,-0.00238325
197299302470,-0.00266638
197307325805,-0.00241492
197315311589,-0.00270922
197323304820,-0.00231341
197331307478,-0.00251643
197339306230,-0.0023488
197347306700,-0.00281259
197355307952,-0.00246149
197363307642,-0.0026254
197371309571,-0.00229664
197379312541,-0.00269245
197387312856,-0.00197534
197395310306,-0.00295974
197403311141,-0.00217464
197411321924,-0.0026729
197419317811,-0.00237208
197427376250,-0.00285264
197435323909,-0.00215787
197443317661,-0.00265148
197451320007,-0.00223238
197459320842,-0.00267383
197467328812,-0.00211131
197475324127,-0.00268687
197483322150,-0.00232551
197491324651,-0.00274647
197499324549,-0.00245403
197507329759,-0.00260305
197515327366,-0.00236649
197531328671,-0.0023609
197539331017,-0.00213739
197547329769,-0.00260305
197555330344,-0.00249874
197563331023,-0.00255369
197571333941,-0.00230409
197579334152,-0.00246707
197587334414,-0.0026552
197595336760,-0.00247732
197603334991,-0.00236556
197611339941,-0.00206195
197619339474,-0.00255741
197627340726,-0.00240188
197635342030,-0.00290107
197643342969,-0.00237301
197651342711,-0.00277534
197659352608,-0.00183843
197667348235,-0.00252761
197675351675,-0.00228081
197683352145,-0.00305101
197691351574,-0.00182167
197699349493,-0.00272319
197707351005,-0.00178162
197715354392,-0.00309106
197723354186,-0.00166427
197731354605,-0.00298955
197744464385,-0.00204518
197747433826,-0.0033183
197755556431,-0.00183098
197763503517,-0.00309665
197771523675,-0.0017127
197779547739,-0.00330526
197787557793,-0.00184961
197795518837,-0.00322331
197811546236,-0.00171829
197819519624,-0.00315066
197827593323,-0.00189617
197835525773,-0.003241
197843549942,-0.00191014
197851560725,-0.00320096
197859558695,-0.0018375
197867545052,-0.00320747
197875570157,-0.00172202
197883585940,-0.0033984
197891464537,-0.0019595
197899399384,-0.00308361
197907387407,-0.00182912
197915403242,-0.00318605
197923389650,-0.0018673
197931402152,-0.00317302
197939395019,-0.00196788
197947386844,-0.00309013
197955384866,-0.00191946
197963380129,-0.00294577
197971389974,-0.0018999
197979386851,-0.00326522
197987385916,-0.00197534
197995386959,-0.00285823
198003384878,-0.00235531
198011389567,-0.00307523
198019387903,-0.00227056
198027389154,-0.00275392
198035389833,-0.00229198
198043388117,-0.00287127
198051391087,-0.00223517
198059392287,-0.0026552
198067393070,-0.0022985
198075393906,-0.00261795
198091393597,-0.00237301
198099400942,-0.00271387
198107398653,-0.00249594
198115398446,-0.0028722
198123398032,-0.00260584
198131420585,-0.00254624
198139408504,-0.00208151
198147406110,-0.00259746
198155410018,-0.00236649
198163405437,-0.00292156
198171408043,-0.00258535
198179416951,-0.00257418
198187413099,-0.002007
198195409455,-0.00276603
198203825806,-0.00235159
198211453052,-0.00281353
198219432273,-0.00232551
198227420817,-0.0027651
198235416496,-0.00206009
198243433112,-0.00260584
198251428166,-0.00232924
198259455043,-0.00269618
198267427076,-0.00246335
198275423589,-0.00254344
198283419372,-0.00224076
198291421145,-0.00241771
198299420522,-0.00269152
198307421253,-0.00227708
198315422088,-0.00238698
198323422246,-0.00221934
198331424383,-0.00265427
198339424750,-0.00232831
198347425481,-0.00323448
198355426941,-0.00220723
198363434808,-0.00260677
198371431268,-0.00181887
198379430801,-0.00311993
198395429919,-0.00233389
198403430911,-0.00333413
198411436382,-0.0020517
198419436696,-0.0031637
198427436125,-0.00190735
198435450970,-0.00318699
198443440973,-0.0019595
198451439568,-0.00347383
198459440508,-0.00195112
198467447020,-0.00315718
198475444991,-0.00177044
198483442024,-0.00317115
198491443797,-0.00188779
198499444996,-0.00332296
198507445311,-0.00184495
198515445886,-0.00324473
198523446512,-0.00194367
198531448546,-0.00341143
198539450162,-0.00203215
198547449852,-0.00336394
198555451885,-0.00192318
198563450116,-0.0031637
198571452722,-0.00214111
198579454547,-0.00301376
198587460121,-0.00207126
198595456217,-0.00303239
198603454552,-0.00218395
198611459502,-0.00309292
198619459244,-0.00202563
198627459037,-0.00297651
198635461279,-0.00215881
198643459979,-0.00309665
198651462324,-0.00217836
198659476284,-0.00292715
198667469672,-0.00231154
198683475613,-0.00298023
198691473688,-0.00237022
198699471971,-0.00275113
198707471348,-0.00244007
198715474319,-0.0028871
198723473331,-0.00224449
198731474687,-0.00283867
198739503751,-0.00233669
198747488337,-0.00270735
198755479120,-0.00223145
198763477403,-0.00265334
198771481311,-0.00249594
198779480063,-0.0026552
198787480742,-0.00234414
198795480484,-0.0025183
198803480225,-0.00218768
198811483612,-0.00257604
198819483771,-0.00233669
198827484814,-0.00273157
198835484556,-0.00242051
198843483881,-0.00251736
198851486903,-0.00232086
198859488103,-0.00280235
198867488782,-0.00227336
198875490972,-0.00270177
198883489255,-0.00218954
198891491705,-0.00261422
198899492644,-0.00212248
198907493219,-0.00267383
198915495408,-0.0022212
198923494056,-0.00263285
198931507131,-0.00247266
198939501560,-0.00257604
198955499011,-0.0019474
198963501253,-0.0026552
198971505005,-0.00233669
198979504173,-0.00249129
198987503967,-0.00219606
198995504959,-0.00272412
199003503919,-0.00234414
199011513504,-0.00235345
199019510329,-0.00242423
199027510331,-0.0020843
199035509656,-0.00245124
199043509918,-0.00222959
199051512107,-0.0029644
199059511745,-0.00226963
199067512736,-0.00308547
199075514092,-0.00223145
199083514094,-0.00275671
199091515763,-0.00172947
199099516963,-0.00309665
199107517173,-0.00222214
199115519310,-0.00318699
199123518895,-0.00193622
199131524835,-0.00319723
199139524889,-0.00160746
199147524526,-0.00325684
199155526611,-0.00192225
199163524894,-0.00337046
199171527136,-0.00188593
199179533752,-0.00334624
199187531723,-0.00165496
199195529642,-0.0030417
199203528810,-0.00187848
199211535895,-0.00322331
199219537981,-0.00198837
199230293260,-0.00320096
199235561109,-0.00179932
199243553247,-0.00310224
199251554499,-0.00200234
199267569398,-0.00337977
199275559504,-0.0019595
199283545079,-0.00310782
199291546487,-0.0020219
199299544250,-0.00298675
199307544304,-0.00184588
199315544410,-0.00308361
199323544776,-0.00211503
199331546445,-0.0029644
199339579051,-0.00229292
199347558532,-0.00263285
199355550982,-0.00216719
199363550515,-0.00282843
199371551871,-0.00232924
199379553748,-0.00289828
199387553490,-0.00218116
199395553075,-0.00265334
199403552660,-0.00225194
199411560162,-0.00259187
199419557768,-0.00217464
199427558760,-0.00272784
199435585688,-0.00234693
199443566420,-0.0026999
199451564546,-0.00248291
199459561944,-0.00261329
199467565123,-0.00193808
199475566271,-0.00254717
199483567262,-0.00226498
199491564921,-0.00292063
199499565912,-0.00239629
199507565758,-0.00273157
199515568624,-0.00206567
199523568262,-0.00247639
199531569878,-0.00213552
199539570557,-0.00244472
199547572382,-0.00240281
199555572332,-0.00250712
199563573636,-0.00237674
199571574575,-0.00272691
199579576608,-0.00231341
199595577237,-0.00249874
199603577500,-0.0022063
199611579064,-0.00212993
199619580680,-0.00277255
199627580943,-0.00269245
199635581934,-0.00259466
199643583134,-0.00222679
199651585011,-0.00265893
199659638814,-0.0022063
199667605587,-0.00280514
199675599496,-0.00217091
199683601581,-0.00303518
199691596375,-0.00237394
199699592939,-0.00275113
199707593462,-0.0018524
199715596901,-0.00306964
199723595289,-0.00185613
199731594822,-0.00318792
199739607792,-0.00194553
199747627586,-0.0031488
199755609931,-0.0016829
199763602694,-0.00328757
199771601133,-0.00193808
199779603219,-0.00328384
199787601866,-0.00188872
199795602858,-0.00343472
199803601558,-0.00168197
199811605466,-0.00316091
199819604791,-0.00178162
199827607084,-0.00328384
199835606722,-0.00183005
199843605369,-0.00327919
199851608340,-0.00171922
199859609540,-0.00332389
199867610063,-0.00190455
199875611783,-0.00315066
199891611995,-0.00215229
199899613456,-0.00302121
199907614760,-0.00199676
199915615907,-0.00302866
199923615336,-0.00207126
199931628046,-0.003119
199939626538,-0.00202097
199947622217,-0.00311155
199955620656,-0.00235904
199963620190,-0.00264216
199971627119,-0.00208896
199979626860,-0.002563
199987625508,-0.00238325
199995625614,-0.00270642
200003625564,-0.00235904
200011630670,-0.00266265
200019632651,-0.00227056
200027632132,-0.00278372
200035631301,-0.00209734
200043631980,-0.00258442
200051632450,-0.00265427
200059632608,-0.00278465
200067633339,-0.00233948
200075634852,-0.00278372
200083635010,-0.00241771
200091636262,-0.00253227
200099637201,-0.00223704
200107638922,-0.00267383
200115638663,-0.00214018
200123639447,-0.00270363
200131641948,-0.0020694
200139643148,-0.00277907
200147643411,-0.00229478
200155648829,-0.00307243
200163646904,-0.00230037
200171647010,-0.00252388
200187672482,-0.00208989
200195660141,-0.0025956
200205759803,-0.00230689
200211666134,-0.00285078
200219670511,-0.00224262
200227664211,-0.00239164
200235656817,-0.00236835
200243657496,-0.00281353
200251682914,-0.00258908
200259705624,-0.00229105
200267671356,-0.00238791
200275668701,-0.00218023
200283661776,-0.00286102
200291662924,-0.00258815
200299663291,-0.00282563
200307662772,-0.00224449
200315664857,-0.00292156
200323665015,-0.00199955
200331666788,-0.0027772
200339667363,-0.00223517
200347668302,-0.00329874
200355666794,-0.00214018
200363676691,-0.00321493
200371682839,-0.00192225
200379680028,-0.00305846
200387674770,-0.00191014
200395675136,-0.00343844
200403673732,-0.00191107
200411677484,-0.00326801
200419677486,-0.00181887
200427683894,-0.00327826
200435686136,-0.00171643
200443680200,-0.00342354
200451686973,-0.00194553
200459686506,-0.00336394
200467685883,-0.0017751
200483687762,-0.00314508
200491693024,-0.00191852
200499690422,-0.00345986
200507690059,-0.0018971
200515696623,-0.00323541
200523689802,-0.00195298
200531695013,-0.00326708
200539696056,-0.00190269
200547693819,-0.00306219
200555693508,-0.0020545
200563693718,-0.00301562
200571695335,-0.00205077
200579697785,-0.00294391
200587697109,-0.00185706
200595697841,-0.00304542
200603697999,-0.00215229
200611702948,-0.0029048
200619701492,-0.00222586
200627702692,-0.00289083
200635703475,-0.00204332
200643702435,-0.00258069
200651706187,-0.00219513
200659718949,-0.00276975
200667712128,-0.00242982
200675712964,-0.00255462
200683716143,-0.00225753
200691711822,-0.00250153
200699711772,-0.00223517
200707711773,-0.00289083
200715715473,-0.002441
200723714173,-0.00257418
200731716779,-0.00222586
200739715948,-0.00269804
200747738189,-0.00217743
200755729076,-0.00246894
200763724131,-0.00193249
200771723664,-0.00264775
200787723459,-0.00223611
200795724711,-0.00252575
200803724296,-0.00212248
200811725288,-0.00255555
200819725915,-0.0019772
200827728313,-0.00271667
200835727169,-0.0021318
200843732639,-0.00249222
200851736495,-0.00239909
200859732591,-0.00243541
200867731916,-0.00240002
200875732491,-0.00250712
200883732545,-0.00238884
200891733536,-0.00257045
200899735048,-0.00246335
200907736092,-0.00268314
200915736250,-0.00255927
200923735627,-0.0024261
200931749014,-0.00278279
200939745579,-0.00222586
200947742716,-0.00279117
200955743499,-0.00212248
200963742408,-0.00308175
200971745639,-0.0020843
200979747515,-0.0028722
200987745799,-0.00162888
200995746113,-0.00322238
201003745646,-0.00181515
201011749711,-0.00319071
201019750129,-0.00173319
201027749662,-0.00316184
201035752164,-0.00156742
201043751177,-0.00279583
201051755293,-0.00168476
201059756753,-0.00316463
201067755609,-0.00189245
201083754624,-0.00346452
201091756501,-0.0018077
201099758221,-0.00309106
201107759161,-0.00185892
201115760621,-0.00339095
201123760206,-0.00182725
201131767448,-0.00340585
201139764897,-0.00188593
201147766722,-0.00311248
201157936905,-0.00159722
201163778549,-0.00318419
201171770790,-0.00180677
201179889072,-0.00296533
201187781107,-0.00184029
201195777046,-0.00317488
201203773871,-0.00196323
201211791633,-0.003024
201219789864,-0.00191387
201227783095,-0.0030864
201235777472,-0.00197906
201243780964,-0.00307243
201251800705,-0.00203401
201259787322,-0.00311714
201267783626,-0.00204146
201275783472,-0.00315718
201283781651,-0.00194181
201291781236,-0.00277348
201299783842,-0.00201073
201307785250,-0.00253133
201315791189,-0.00178069
201323788223,-0.0029793
201331792704,-0.00330526
201339790101,-0.0022985
201347791197,-0.00247639
201363791045,-0.00272132
201371794276,-0.00156648
201379794017,-0.00293553
201387795009,-0.00245776
201396016414,-0.00301655
201403807408,-0.00262912
201411804181,-0.00200327
201419804235,-0.00268128
201427798560,-0.00210293
201435807520,-0.00201911
201443803928,-0.00302866
201451803149,-0.00193994
201459802786,-0.00270177
201467806278,-0.00237953
201475803311,-0.00271946
201483806594,-0.00201166
201491805294,-0.00288617
201499813317,-0.00266638
201507817329,-0.00272505
201515812487,-0.00196788
201523809781,-0.00196602
201531817074,-0.00227802
201539815774,-0.00269618
201547815099,-0.00240002
201555813591,-0.00204053
201563813592,-0.0020992
201571815209,-0.00264589
201579817346,-0.00298582
201587819536,-0.00196788
201595819069,-0.00216532
201603818862,-0.00197161
201611820948,-0.00283401
201619822252,-0.00204332
201635821422,-0.00262726
201643822466,-0.00228081
201651830124,-0.00322983
201659834240,-0.00191201
201667836742,-0.00288337
201675828775,-0.00202935
201683838621,-0.00313111
201691834196,-0.00180863
201699834146,-0.00321213
201707832793,-0.00156276
201715835556,-0.00313949
201723834256,-0.00198185
201731835716,-0.00334624
201739836082,-0.00181608
201747837855,-0.00303052
201755864992,-0.0017751
201763848640,-0.0031637
201771842913,-0.00175275
201779849061,-0.00334438
201787845885,-0.00189152
201795844533,-0.00342447
201803842973,-0.00174064
201811846412,-0.00331365
201819847195,-0.00176672
201827846728,-0.00339746
201835851001,-0.00200234
201843847305,-0.00316836
201851849390,-0.00197534
201859853611,-0.00303052
201867852988,-0.00220723
201875854448,-0.00302307
201883855127,-0.00227708
201891855077,-0.00318605
201899855027,-0.00199117
201907856695,-0.00302307
201915856906,-0.00263844
201923857012,-0.00292342
201939866599,-0.00225939
201947864413,-0.00270735
201955865301,-0.00233669
201963863948,-0.00280235
201971865669,-0.0026254
201979867650,-0.00332948
201987867496,-0.00255182
201995866248,-0.00253692
202003866562,-0.00303239
202011868595,-0.00292715
202019869691,-0.00251643
202027870005,-0.00198931
202035871518,-0.00233017
202043871467,-0.00287127
202051874855,-0.00242889
202059876523,-0.00271667
202067876786,-0.00238046
202075877152,-0.00301003
202083878248,-0.00229571
202091878250,-0.00266172
202099879710,-0.00206754
202107880285,-0.00306405
202115882005,-0.00221841
202123881070,-0.00289734
202131884770,-0.0021169
202139885188,-0.00260212
202147885815,-0.00233669
202155892692,-0.00289921
202163887538,-0.00204518
202171891758,-0.0026552
202179901864,-0.00276417
202187902231,-0.00271294
202195897910,-0.00202097
202203894058,-0.00261236
202211890310,-0.00238046
202231630891,-0.00242889
202235920628,-0.00232831
202243902557,-0.00245497
202251909382,-0.00308547
202259920008,-0.00181049
202267908656,-0.00221003
202275903294,-0.00212248
202283904598,-0.00279211
202291904443,-0.00256952
202299905799,-0.00238325
202307904968,-0.00195671
202315912157,-0.00271946
202323906691,-0.00189897
202331914922,-0.00314973
202339910861,-0.00204053
202347910342,-0.00296161
202355910657,-0.00187382
202363909721,-0.00319816
202371911285,-0.00199303
202379914985,-0.00283867
202387914623,-0.00193994
202395916604,-0.00350364
202403914731,-0.0018822
202411917232,-0.00311341
202419919838,-0.00152551
202427918799,-0.00329036
202435933332,-0.00171643
202443926042,-0.00344869
202451928075,-0.00185613
202459925629,-0.00338256
202467926256,-0.00193436
202475925737,-0.00340492
202483926208,-0.00166055
202491926991,-0.00332296
202499928712,-0.00186265
202515926684,-0.00338629
202524015956,-0.0019744
202531937782,-0.00332575
202539934607,-0.00206381
202547934348,-0.00339281
202555939715,-0.001885
202563935758,-0.0033183
202571938260,-0.002129
202579936856,-0.00318978
202587937483,-0.00191852
202595939360,-0.00324845
202603938841,-0.00219606
202611941603,-0.00305474
202619942751,-0.00204798
202627941711,-0.00305008
202635944109,-0.00226311
202643949111,-0.00315625
202651947758,-0.00241026
202659953281,-0.00312086
202667949950,-0.00247639
202675948181,-0.00299513
202683956099,-0.00236463
202691953028,-0.00142399
202699953395,-0.00242796
202707951834,-0.00248291
202715955742,-0.00278465
202723954963,-0.00275113
202731955330,-0.00246242
202739956894,-0.00281073
202747957208,-0.00254437
202755957575,-0.00286475
202763978150,-0.00231899
202771968620,-0.00288337
202779965966,-0.00257045
202787965291,-0.00247266
202795964459,-0.00236835
202803968784,-0.00293087
202811965974,-0.00213925
202827965873,-0.00293273
202835969677,-0.00230223
202843967388,-0.00272319
202851973327,-0.00252575
202859972027,-0.00246335
202867972862,-0.00264961
202875973333,-0.0024559
202883973178,-0.00191759
202891973805,-0.0017425
202899975682,-0.00302494
202907978080,-0.00272319
202915978446,-0.00241864
202923977198,-0.00224635
202931991106,-0.00238791
202939984702,-0.00208616
202947984235,-0.00305381
202955982310,-0.00185706
202963982833,-0.00337232
202971985908,-0.00231061
202979987055,-0.00277907
202987987214,-0.0016531
202995988778,-0.00310875
203003986436,-0.00192504
203011995605,-0.00333879
203019993471,-0.00198931
203027991754,-0.00313111
203035993683,-0.00159629
203043991602,-0.00305101
203051996135,-0.00205263
203059996345,-0.00352785
203067996972,-0.00200234
203075996141,-0.00329502
203083997705,-0.00184774
203091999009,-0.00326894
203099999897,-0.00174809
203108000836,-0.00333041
203116002088,-0.00200979
203132001415,-0.00317302
203140004594,-0.00188779
203148006106,-0.0031339
203156010222,-0.00191759
203164008193,-0.00308175
203172011008,-0.00210851
203180009187,-0.00317674
203188016584,-0.0020843
203196015388,-0.00301655
203204013046,-0.00203773
203212428356,-0.00303518
203220039612,-0.00207871
203228025656,-0.00257976
203236022273,-0.00244845
203244018056,-0.00269804
203252026131,-0.00239257
203260023372,-0.00241026
203268040301,-0.00228453
203276029782,-0.00302307
203284027961,-0.00215787
203292027963,-0.00254996
203300032861,-0.00245403
203308026509,-0.00195112
203316027084,-0.00253133
203324024794,-0.00264309
203332037764,-0.0026403
203340029069,-0.00223238
203348028237,-0.00182167
203356034749,-0.00164006
203364031418,-0.00183657
203372032514,-0.00283215
203380035068,-0.00229478
203388034340,-0.00268035
203396036634,-0.00240188
203404035126,-0.00270922
203420037994,-0.00252854
203428044194,-0.00302307
203436064143,-0.0025332
203444048572,-0.00273995
203452046647,-0.00181794
203460045764,-0.00274181
203468047589,-0.00247918
203476046288,-0.00261422
203484048009,-0.00216346
203492046553,-0.00246894
203500048482,-0.00216998
203508049265,-0.00286475
203516048642,-0.00205915
203524049998,-0.00271946
203532055156,-0.00242051
203540055314,-0.00238419
203548054535,-0.00229571
203556054276,-0.00194833
203564052924,-0.00228733
203572055270,-0.00237022
203580056782,-0.00248756
203588058867,-0.0019595
203596058453,-0.00311155
203604058246,-0.00250526
203612061529,-0.00264589
203620062625,-0.00228547
203628062314,-0.00271015
203636064452,-0.00161305
203644064974,-0.00242144
203652070237,-0.00203587
203660077478,-0.00306964
203668069928,-0.00207406
203676069878,-0.00342727
203684078890,-0.00169221
203692075194,-0.00317488
203700074311,-0.00180863
203708073063,-0.00342075
203716077283,-0.0018822
203732076193,-0.00348873
203740079164,-0.00180118
203748093645,-0.00306219
203756082084,-0.00179559
203764083493,-0.00337511
203772105473,-0.0019623
203780095267,-0.00314694
203788090269,-0.00189524
203796086573,-0.00313111
203804084648,-0.00161212
203812088140,-0.00309758
203820087777,-0.00176299
203828088716,-0.00305008
203836089291,-0.00186637
203844088095,-0.003024
203852096118,-0.00208803
203860093099,-0.00301562
203868091695,-0.00206009
203876093415,-0.00312086
203884093834,-0.00201724
203892095034,-0.0029942
203900096129,-0.00198837
203908096965,-0.00295695
203916097904,-0.00194088
203924097333,-0.00348128
203932110720,-0.00239629
203940107076,-0.00260584
203948102391,-0.00155345
203956105674,-0.0031339
203964103228,-0.00273623
203972105834,-0.00279024
203980106044,-0.00279397
203988108129,-0.00182353
203996107402,-0.00200048
204004106883,-0.0025183
204012109385,-0.00187103
204028109441,-0.0031637
204036112620,-0.00207033
204044112257,-0.00272505
204052116374,-0.00199489
204060115803,-0.00256207
204068117367,-0.00233948
204076118723,-0.00209175
204084117215,-0.00231061
204092117581,-0.00286475
204100120708,-0.00221375
204108120606,-0.00277348
204116125556,-0.00198279
204124121808,-0.00234507
204132126028,-0.00258815
204140125562,-0.00236649
204148126084,-0.00250526
204156127961,-0.00264589
204164162807,-0.00223238
204172127340,-0.00246521
204180128332,-0.00222865
204188136406,-0.00258535
204196134950,-0.00251643
204204169222,-0.00243727
204213494936,-0.00276137
204220157299,-0.00173319
204228147770,-0.0030743
204236146887,-0.00193715
204244168659,-0.00295695
204252146838,-0.0019297
204260142830,-0.00282004
204268146582,-0.0019772
204276164865,-0.00306871
204284190283,-0.00182167
204292147525,-0.00310037
204308144977,-0.00181049
204316147166,-0.00336766
204324246802,-0.00168197
204332151857,-0.00298955
204340151495,-0.00191107
204348150715,-0.00312086
204356151759,-0.00177044
204364184469,-0.00324938
204372152232,-0.00168476
204380153275,-0.00329316
204388156298,-0.00171177
204396156039,-0.00331923
204404187291,-0.00165496
204412158231,-0.00322796
204420160628,-0.00172388
204428158443,-0.00299513
204436167299,-0.0018049
204444254279,-0.00345893
204452171730,-0.00174902
204460164857,-0.0031786
204468166213,-0.00182167
204476166631,-0.00300165
204484208404,-0.00191852
204492166271,-0.00309013
204500172991,-0.00175089
204508173827,-0.00284705
204516171433,-0.0017602
204524255861,-0.00217278
204532175447,-0.00165962
204540175761,-0.00324473
204548176388,-0.00230223
204556175140,-0.00290293
204564206496,-0.00236183
204572176446,-0.00258069
204580177438,-0.00215881
204588177648,-0.00288617
204604208745,-0.00215042
204612186195,-0.00304729
204620182395,-0.0029169
204628183126,-0.0027474
204636183649,-0.00232551
204644269483,-0.00224356
204652186257,-0.00244752
204660195946,-0.00288989
204668193813,-0.00230409
204676191627,-0.00262819
204684224285,-0.00243727
204692192985,-0.00248849
204700192935,-0.00162609
204708193874,-0.00328198
204716195803,-0.00259466
204724226430,-0.002441
204732197109,-0.00236835
204740198309,-0.00235904
204748200030,-0.00208616
204756199407,-0.0027176
204764207273,-0.00204891
204772198838,-0.00207406
204780223422,-0.00222214
204788213737,-0.00209734
204796208895,-0.00264216
204804212595,-0.00252016
204812207180,-0.00233948
204820208797,-0.00207778
204828208278,-0.00223145
204836209217,-0.00211038
204844216771,-0.00268128
204852209742,-0.00201818
204860211098,-0.00265427
204868212819,-0.0017928
204876213810,-0.00285264
204884223031,-0.00202842
204892214231,-0.00329036
204900215951,-0.00196788
204916217622,-0.00315718
204924225228,-0.00157766
204932229553,-0.00303611
204940228357,-0.00178162
204948224609,-0.00317115
204956224038,-0.0016382
204964232737,-0.00313111
204972228000,-0.00178162
204980227637,-0.00334159
204988228993,-0.001668
204996230141,-0.00311714
205004237747,-0.00179559
205012233322,-0.00323728
205020232595,-0.00189338
205028232336,-0.00318978
205036234630,-0.00169221
205044240673,-0.00328943
205052233384,-0.00184774
205060236927,-0.00305008
205068236512,-0.00182167
205076237400,-0.00295136
205084246152,-0.00195485
205092237924,-0.00292528
205100241468,-0.0017928
205108245689,-0.00302028
205116243868,-0.00196043
205124251526,-0.00259932
205132243611,-0.00179
205140246165,-0.00284892
205148246271,-0.00193622
205156250179,-0.00285637
205164259296,-0.00168197
205172287318,-0.00251271
205180260914,-0.00204146
205188266280,-0.00237022
205196259772,-0.00218581
205204265972,-0.00277534
205212250974,-0.00253133
205230308451,-0.00262354
205236278948,-0.00220258
205244270981,-0.00260863
205252272389,-0.00178441
205260269371,-0.00255927
205268264268,-0.00254717
205276266354,-0.00260491
205284291251,-0.00189152
205292271670,-0.00261236
205300267193,-0.00215042
205308266518,-0.0025183
205316268551,-0.00228826
205324276730,-0.00283774
205332267513,-0.0019623
205340271056,-0.00260491
205348271423,-0.00171177
205356271633,-0.00201352
205364279968,-0.00213273
205372271689,-0.00265706
205380273618,-0.00246149
205388276589,-0.00233017
205396275809,-0.00228453
205404284145,-0.00229478
205412280084,-0.00226311
205420280607,-0.00259932
205428285661,-0.00238325
205436287069,-0.00179
205444293789,-0.00249036
205452283062,-0.00188034
205460285460,-0.00329874
205468290566,-0.00211317
205476312755,-0.00269432
205484323747,-0.00182632
205492294530,-0.00301376
205500292657,-0.00228826
205508293284,-0.00287592
205516290994,-0.00169408
205524304798,-0.00314508
205540300583,-0.00157114
205548295794,-0.00280887
205556301264,-0.00164565
205564303089,-0.00329036
205572296476,-0.0020368
205580298145,-0.0030892
205588299605,-0.00167545
205596299711,-0.00309292
205604308619,-0.00170898
205612303934,-0.00323355
205620303259,-0.00178907
205628304354,-0.00325032
205636390189,-0.00170805
205644334931,-0.00316091
205652312433,-0.0017127
205660320508,-0.00316929
205668315145,-0.00185519
205676312855,-0.00318326
205684336659,-0.00180304
205692317234,-0.00300445
205700315882,-0.00208057
205708315936,-0.002902
205716325573,-0.00205543
205724327763,-0.0030268
205732316254,-0.00184961
205740320735,-0.0028424
205748319383,-0.0020992
205756319333,-0.00261609
205764328085,-0.00234786
205772320274,-0.00299141
205780322516,-0.00270735
205788356007,-0.00314694
205796339551,-0.00225194
205804337261,-0.00284705
205812330336,-0.00245497
205820330442,-0.00310969
205828329454,-0.00231527
205836328675,-0.00281353
205844344145,-0.00257604
205860332691,-0.00269525
205868334412,-0.00238791
205876334882,-0.00277255
205884349103,-0.00237767
205892336032,-0.00245403
205900337492,-0.00239909
205908337077,-0.00235718
205916338434,-0.00240188
205924346508,-0.00255834
205932339792,-0.0022212
205940350523,-0.00250619
205948345212,-0.00230968
205956343808,-0.00241119
